x-axis-Sec	ch1	ch2
0.0000474	2.333	0.2925
0.00004745	2.333	0.2925
0.0000475	2.27	0.2925
0.00004755	2.333	0.2925
0.0000476	2.27	0.355
0.00004765	2.27	0.2925
0.0000477	2.208	0.2925
0.00004775	2.27	0.355
0.0000478	2.27	0.355
0.00004785	2.27	0.4175
0.0000479	2.208	0.4175
0.00004795	2.208	0.4175
0.000048	2.208	0.4175
0.00004805	2.208	0.4175
0.0000481	2.145	0.355
0.00004815	2.208	0.4175
0.0000482	2.145	0.4175
0.00004825	2.145	0.5425
0.0000483	2.208	0.5425
0.00004835	2.145	0.48
0.0000484	2.145	0.48
0.00004845	2.145	0.5425
0.0000485	2.145	0.5425
0.00004855	2.145	0.5425
0.0000486	2.208	0.605
0.00004865	2.083	0.5425
0.0000487	2.02	0.5425
0.00004875	2.083	0.605
0.0000488	2.083	0.605
0.00004885	2.083	0.605
0.0000489	2.02	0.605
0.00004895	2.02	0.6675
0.000049	2.02	0.6675
0.00004905	2.02	0.73
0.0000491	1.895	0.7925
0.00004915	2.02	0.7925
0.0000492	2.02	0.7925
0.00004925	2.02	0.9175
0.0000493	1.895	0.9175
0.00004935	1.958	0.98
0.0000494	1.895	1.105
0.00004945	1.895	1.168
0.0000495	1.958	1.293
0.00004955	1.895	1.418
0.0000496	1.895	1.48
0.00004965	1.833	1.73
0.0000497	1.895	1.73
0.00004975	1.833	1.855
0.0000498	1.833	2.043
0.00004985	1.833	2.418
0.0000499	1.833	2.605
0.00004995	1.833	2.73
