x-axis-Sec	ch1	ch2
-1.97E-008	-0.0625	-0.6275
-1.965E-008	-0.125	-0.69
-1.96E-008	0.0625	-0.6275
-1.955E-008	0.0625	-0.69
-1.95E-008	-0.125	-0.6275
-1.945E-008	-0.375	-0.6275
-1.94E-008	-0.375	-0.6275
-1.935E-008	-0.375	-0.69
-1.93E-008	-0.0625	-0.6275
-1.925E-008	0.0625	-0.69
-1.92E-008	-0.1875	-0.69
-1.915E-008	-0.3125	-0.6275
-1.91E-008	-0.1875	-0.6275
-1.905E-008	-0.5	-0.6275
-0.000000019	-0.1875	-0.69
-0.000000019	-0.1875	-0.6275
-1.89E-008	-0.1875	-0.69
-1.885E-008	-0.375	-0.69
-1.88E-008	-0.1875	-0.69
-1.875E-008	-0.1875	-0.69
-1.87E-008	-0.25	-0.6275
-1.865E-008	-0.1875	-0.69
-1.86E-008	-0.25	-0.7525
-1.855E-008	-0.3125	-0.69
-1.85E-008	-0.375	-0.69
-1.845E-008	-0.3125	-0.69
-1.84E-008	-0.4375	-0.6275
-1.835E-008	-0.3125	-0.6275
-1.83E-008	-0.375	-0.69
-1.825E-008	-0.5	-0.6275
-1.82E-008	-0.375	-0.69
-1.815E-008	-0.5	-0.69
-1.81E-008	-0.5	-0.69
-1.805E-008	-0.5	-0.6275
-0.000000018	-0.5	-0.6275
-0.000000018	-0.625	-0.6275
-1.79E-008	-0.5	-0.6275
-1.785E-008	-0.625	-0.6275
-1.78E-008	-0.375	-0.6275
-1.775E-008	-0.6875	-0.6275
-1.77E-008	-0.625	-0.6275
-1.765E-008	-0.5	-0.6275
-1.76E-008	-0.5625	-0.69
-1.755E-008	-0.5625	-0.6275
-1.75E-008	-0.625	-0.69
-1.745E-008	-0.5625	-0.6275
-1.74E-008	-0.5625	-0.69
-1.735E-008	-0.625	-0.6275
-1.73E-008	-0.6875	-0.6275
-1.725E-008	-0.625	-0.69
-1.72E-008	-0.6875	-0.69
-1.715E-008	-0.8125	-0.69
-1.71E-008	-0.75	-0.6275
-1.705E-008	-0.6875	-0.69
-0.000000017	-0.5	-0.69
-0.000000017	-0.6875	-0.6275
-1.69E-008	-0.4375	-0.69
-1.685E-008	-0.5625	-0.69
-1.68E-008	-0.625	-0.69
-1.675E-008	-0.5625	-0.69
-1.67E-008	-0.5625	-0.69
-1.665E-008	-0.625	-0.6275
-1.66E-008	-0.6875	-0.6275
-1.655E-008	-0.8125	-0.69
-1.65E-008	-0.75	-0.69
-1.645E-008	-0.5625	-0.6275
-1.64E-008	-0.8125	-0.565
-1.635E-008	-0.75	-0.69
-1.63E-008	-0.8125	-0.565
-1.625E-008	-0.8125	-0.6275
-1.62E-008	-0.75	-0.69
-1.615E-008	-0.8125	-0.565
-1.61E-008	-0.8125	-0.565
-1.605E-008	-1	-0.69
-0.000000016	-0.6875	-0.69
-0.000000016	-0.9375	-0.69
-1.59E-008	-0.8125	-0.69
-1.585E-008	-0.875	-0.565
-1.58E-008	-0.8125	-0.6275
-1.575E-008	-0.8125	-0.6275
-1.57E-008	-0.75	-0.565
-1.565E-008	-0.75	-0.6275
-1.56E-008	-0.875	-0.6275
-1.555E-008	-0.875	-0.69
-1.55E-008	-0.875	-0.565
-1.545E-008	-0.9375	-0.5025
-1.54E-008	-0.875	-0.6275
-1.535E-008	-0.875	-0.6275
-1.53E-008	-0.9375	-0.565
-1.525E-008	-0.9375	-0.565
-1.52E-008	-0.9375	-0.69
-1.515E-008	-0.875	-0.69
-1.51E-008	-0.9375	-0.565
-1.505E-008	-0.75	-0.69
-0.000000015	-0.9375	-0.6275
-0.000000015	-0.875	-0.565
-1.49E-008	-0.9375	-0.69
-1.485E-008	-0.875	-0.5025
-1.48E-008	-0.9375	-0.5025
-1.475E-008	-0.9375	-0.565
-1.47E-008	-1	-0.565
-1.465E-008	-0.875	-0.565
-1.46E-008	-0.9375	-0.565
-1.455E-008	-1	-0.565
-1.45E-008	-0.9375	-0.5025
-1.445E-008	-1	-0.5025
-1.44E-008	-0.875	-0.5025
-1.435E-008	-0.9375	-0.44
-1.43E-008	-0.875	-0.565
-1.425E-008	-0.9375	-0.6275
-1.42E-008	-1	-0.565
-1.415E-008	-0.9375	-0.6275
-1.41E-008	-0.9375	-0.6275
-1.405E-008	-1	-0.44
-0.000000014	-0.9375	-0.5025
-0.000000014	-0.9375	-0.5025
-1.39E-008	-0.9375	-0.69
-1.385E-008	-1	-0.565
-1.38E-008	-1	-0.5025
-1.375E-008	-1	-0.5025
-1.37E-008	-0.9375	-0.44
-1.365E-008	-0.9375	-0.5025
-1.36E-008	-1	-0.5025
-1.355E-008	-1	-0.44
-1.35E-008	-1	-0.315
-1.345E-008	-1	-0.44
-1.34E-008	-1	-0.3775
-1.335E-008	-0.875	-0.565
-1.33E-008	-1	-0.44
-1.325E-008	-0.9375	-0.5025
-1.32E-008	-1	-0.44
-1.315E-008	-0.9375	-0.6275
-1.31E-008	-0.9375	-0.44
-1.305E-008	-1	-0.5025
-0.000000013	-0.9375	-0.3775
-0.000000013	-1	-0.5025
-1.29E-008	-0.9375	-0.44
-1.285E-008	-1	-0.44
-1.28E-008	-0.9375	-0.3775
-1.275E-008	-1	-0.44
-1.27E-008	-0.9375	-0.44
-1.265E-008	-0.875	-0.44
-1.26E-008	-0.9375	-0.3775
-1.255E-008	-0.875	-0.3775
-1.25E-008	-0.9375	-0.3775
-1.245E-008	-1	-0.5025
-1.24E-008	-0.9375	-0.44
-1.235E-008	-0.875	-0.44
-1.23E-008	-0.9375	-0.3775
-1.225E-008	-0.875	-0.44
-1.22E-008	-0.9375	-0.3775
-1.215E-008	-0.875	-0.3775
-1.21E-008	-0.9375	-0.44
-1.205E-008	-0.875	-0.44
-0.000000012	-0.9375	-0.44
-0.000000012	-0.75	-0.3775
-1.19E-008	-1	-0.44
-1.185E-008	-0.9375	-0.315
-1.18E-008	-0.9375	-0.2525
-1.175E-008	-0.6875	-0.315
-1.17E-008	-0.9375	-0.315
-1.165E-008	-0.875	-0.5025
-1.16E-008	-0.8125	-0.3775
-1.155E-008	-0.875	-0.3775
-1.15E-008	-0.8125	-0.3775
-1.145E-008	-0.9375	-0.44
-1.14E-008	-0.8125	-0.2525
-1.135E-008	-0.8125	-0.3775
-1.13E-008	-0.875	-0.315
-1.125E-008	-0.875	-0.315
-1.12E-008	-0.9375	-0.19
-1.115E-008	-0.9375	-0.315
-1.11E-008	-0.8125	-0.3775
-1.105E-008	-0.8125	-0.2525
-0.000000011	-0.8125	-0.315
-0.000000011	-0.8125	-0.2525
-1.09E-008	-0.75	-0.44
-1.085E-008	-0.8125	-0.19
-1.08E-008	-0.8125	-0.3775
-1.075E-008	-0.75	-0.19
-1.07E-008	-0.8125	-0.19
-1.065E-008	-0.8125	-0.19
-1.06E-008	-0.8125	-0.1275
-1.055E-008	-0.8125	-0.1275
-1.05E-008	-0.625	-0.2525
-1.045E-008	-0.8125	-0.19
-1.04E-008	-0.6875	-0.315
-1.035E-008	-0.6875	-0.19
-1.03E-008	-0.6875	-0.315
-1.025E-008	-0.6875	-0.1275
-1.02E-008	-0.6875	-0.315
-1.015E-008	-0.6875	-0.2525
-1.01E-008	-0.8125	-0.1275
-1.005E-008	-0.875	-0.19
-0.00000001	-0.8125	-0.1275
-0.00000001	-0.8125	-0.19
-9.9E-009	-0.6875	-0.315
-9.85E-009	-0.875	-0.1275
-9.8E-009	-0.6875	-0.2525
-9.75E-009	-0.6875	-0.19
-9.7E-009	-0.8125	-0.19
-9.65E-009	-0.6875	-0.1275
-9.6E-009	-0.6875	-0.1275
-9.55E-009	-0.625	-0.2525
-9.5E-009	-0.625	-0.19
-9.45E-009	-0.5625	-0.2525
-9.4E-009	-0.6875	-0.1275
-9.35E-009	-0.8125	-0.19
-9.3E-009	-0.5625	-0.1275
-9.25E-009	-0.625	-0.19
-9.2E-009	-0.625	-0.2525
-9.15E-009	-0.625	-0.1275
-9.1E-009	-0.625	-0.19
-9.05E-009	-0.5625	-0.0025
-0.000000009	-0.625	-0.065
-0.000000009	-0.625	-0.065
-8.9E-009	-0.625	-0.19
-8.85E-009	-0.5625	0.06
-8.8E-009	-0.6875	-0.1275
-8.75E-009	-0.5625	-0.065
-8.7E-009	-0.5625	-0.065
-8.65E-009	-0.5625	-0.065
-8.6E-009	-0.625	-0.0025
-8.55E-009	-0.5	-0.1275
-8.5E-009	-0.6875	-0.065
-8.45E-009	-0.625	-0.19
-8.4E-009	-0.5625	0.06
-8.35E-009	-0.4375	-0.065
-8.3E-009	-0.8125	0.06
-8.25E-009	-0.5	0.06
-8.2E-009	-0.6875	-0.065
-8.15E-009	-0.5	-0.1275
-8.1E-009	-0.5	-0.065
-8.05E-009	-0.4375	-0.065
-0.000000008	-0.5	-0.1275
-0.000000008	-0.5	-0.0025
-7.9E-009	-0.5	0.06
-7.85E-009	-0.4375	-0.1275
-7.8E-009	-0.5625	-0.065
-7.75E-009	-0.5	0.06
-7.7E-009	-0.4375	0.06
-7.65E-009	-0.5	-0.0025
-7.6E-009	-0.4375	-0.065
-7.55E-009	-0.5	0.06
-7.5E-009	-0.375	0.06
-7.45E-009	-0.5	-0.0025
-7.4E-009	-0.5	-0.0025
-7.35E-009	-0.375	-0.0025
-7.3E-009	-0.4375	0.06
-7.25E-009	-0.4375	-0.065
-7.2E-009	-0.5	-0.0025
-7.15E-009	-0.4375	-0.0025
-7.1E-009	-0.375	0.185
-7.05E-009	-0.375	-0.0025
-0.000000007	-0.375	0.06
-0.000000007	-0.375	-0.0025
-6.9E-009	-0.5625	0.06
-6.85E-009	-0.5	0.06
-6.8E-009	-0.375	0.06
-6.75E-009	-0.375	0.06
-6.7E-009	-0.375	0.06
-6.65E-009	-0.4375	0.06
-6.6E-009	-0.5	0.1225
-6.55E-009	-0.375	0.06
-6.5E-009	-0.375	0.1225
-6.45E-009	-0.375	0.185
-6.4E-009	-0.375	0.185
-6.35E-009	-0.375	0.06
-6.3E-009	-0.375	0.1225
-6.25E-009	-0.375	0.1225
-6.2E-009	-0.375	0.06
-6.15E-009	-0.375	0.06
-6.1E-009	-0.375	0.185
-6.05E-009	-0.375	0.1225
-0.000000006	-0.375	0.185
-0.000000006	-0.375	0.1225
-5.9E-009	-0.375	0.1225
-5.85E-009	-0.3125	0.1225
-5.8E-009	-0.375	0.185
-5.75E-009	-0.375	0.1225
-5.7E-009	-0.5	0.185
-5.65E-009	-0.5	0.1225
-5.6E-009	-0.375	0.1225
-5.55E-009	-0.375	0.185
-5.5E-009	-0.3125	0.1225
-5.45E-009	-0.375	0.185
-5.4E-009	-0.3125	0.185
-5.35E-009	-0.375	0.185
-5.3E-009	-0.375	0.2475
-5.25E-009	-0.375	0.1225
-5.2E-009	-0.375	0.1225
-5.15E-009	-0.3125	0.2475
-5.1E-009	-0.3125	0.185
-5.05E-009	-0.375	0.1225
-0.000000005	-0.375	0.185
-0.000000005	-0.375	0.2475
-4.9E-009	-0.3125	0.1225
-4.85E-009	-0.375	0.2475
-4.8E-009	-0.375	0.2475
-4.75E-009	-0.375	0.185
-4.7E-009	-0.375	0.185
-4.65E-009	-0.3125	0.185
-4.6E-009	-0.3125	0.2475
-4.55E-009	-0.3125	0.2475
-4.5E-009	-0.3125	0.1225
-4.45E-009	-0.25	0.1225
-4.4E-009	-0.375	0.2475
-4.35E-009	-0.3125	0.2475
-4.3E-009	-0.375	0.2475
-4.25E-009	-0.375	0.2475
-4.2E-009	-0.3125	0.185
-4.15E-009	-0.375	0.2475
-4.1E-009	-0.3125	0.1225
-4.05E-009	-0.375	0.31
-0.000000004	-0.3125	0.185
-0.000000004	-0.3125	0.185
-3.9E-009	-0.375	0.3725
-3.85E-009	-0.3125	0.2475
-3.8E-009	-0.3125	0.2475
-3.75E-009	-0.3125	0.2475
-3.7E-009	-0.3125	0.2475
-3.65E-009	-0.3125	0.2475
-3.6E-009	-0.25	0.2475
-3.55E-009	-0.3125	0.185
-3.5E-009	-0.3125	0.31
-3.45E-009	-0.375	0.31
-3.4E-009	-0.3125	0.1225
-3.35E-009	-0.3125	0.2475
-3.3E-009	-0.375	0.3725
-3.25E-009	-0.375	0.2475
-3.2E-009	-0.375	0.2475
-3.15E-009	-0.3125	0.185
-3.1E-009	-0.3125	0.2475
-3.05E-009	-0.25	0.2475
-0.000000003	-0.3125	0.31
-0.000000003	-0.375	0.2475
-2.9E-009	-0.375	0.2475
-2.85E-009	-0.3125	0.2475
-2.8E-009	-0.375	0.31
-2.75E-009	-0.3125	0.2475
-2.7E-009	-0.375	0.3725
-2.65E-009	-0.375	0.2475
-2.6E-009	-0.375	0.31
-2.55E-009	-0.3125	0.31
-2.5E-009	-0.3125	0.2475
-2.45E-009	-0.3125	0.2475
-2.4E-009	-0.3125	0.3725
-2.35E-009	-0.375	0.2475
-2.3E-009	-0.375	0.31
-2.25E-009	-0.375	0.31
-2.2E-009	-0.3125	0.31
-2.15E-009	-0.3125	0.31
-2.1E-009	-0.375	0.3725
-2.05E-009	-0.3125	0.31
-0.000000002	-0.375	0.31
-0.000000002	-0.3125	0.2475
-1.9E-009	-0.3125	0.31
-1.85E-009	-0.375	0.3725
-1.8E-009	-0.375	0.3725
-1.75E-009	-0.375	0.31
-1.7E-009	-0.375	0.31
-1.65E-009	-0.25	0.31
-1.6E-009	-0.3125	0.3725
-1.55E-009	-0.375	0.31
-1.5E-009	-0.375	0.31
-1.45E-009	-0.3125	0.31
-1.4E-009	-0.3125	0.3725
-1.35E-009	-0.3125	0.31
-1.3E-009	-0.375	0.3725
-1.25E-009	-0.375	0.3725
-1.2E-009	-0.375	0.3725
-1.15E-009	-0.375	0.31
-1.1E-009	-0.3125	0.31
-1.05E-009	-0.375	0.435
-0.000000001	-0.375	0.31
-0.000000001	-0.375	0.435
-9E-010	-0.3125	0.435
-8.5E-010	-0.375	0.3725
-8E-010	-0.375	0.31
-7.5E-010	-0.3125	0.31
-7E-010	-0.3125	0.3725
-6.5E-010	-0.375	0.3725
-6E-010	-0.3125	0.435
-5.5E-010	-0.375	0.435
-5E-010	-0.3125	0.3725
-4.5E-010	-0.3125	0.3725
-4E-010	-0.25	0.435
-3.5E-010	-0.3125	0.3725
-3E-010	-0.25	0.3725
-2.5E-010	-0.3125	0.435
-2E-010	-0.3125	0.435
-1.5E-010	-0.375	0.4975
-1E-010	-0.375	0.435
-5E-011	-0.3125	0.3725
3.9808067E-024	-0.375	0.435
5E-011	-0.3125	0.3725
1E-010	-0.375	0.4975
1.5E-010	-0.3125	0.435
2E-010	-0.375	0.435
2.5E-010	-0.3125	0.435
3E-010	-0.3125	0.4975
3.5E-010	-0.25	0.4975
4E-010	-0.3125	0.435
4.5E-010	-0.3125	0.4975
5E-010	-0.3125	0.4975
5.5E-010	-0.3125	0.435
6E-010	-0.3125	0.4975
6.5E-010	-0.25	0.4975
7E-010	-0.25	0.6225
7.5E-010	-0.3125	0.435
8E-010	-0.3125	0.4975
8.5E-010	-0.25	0.4975
9E-010	-0.3125	0.3725
0.000000001	-0.3125	0.4975
0.000000001	-0.25	0.435
1.05E-009	-0.25	0.6225
1.1E-009	-0.25	0.56
1.15E-009	-0.1875	0.4975
1.2E-009	-0.3125	0.4975
1.25E-009	-0.25	0.56
1.3E-009	-0.3125	0.4975
1.35E-009	-0.3125	0.6225
1.4E-009	-0.3125	0.56
1.45E-009	-0.25	0.4975
1.5E-009	-0.3125	0.3725
1.55E-009	-0.3125	0.4975
1.6E-009	-0.3125	0.6225
1.65E-009	-0.3125	0.685
1.7E-009	-0.3125	0.7475
1.75E-009	-0.25	0.4975
1.8E-009	-0.3125	0.4975
1.85E-009	-0.3125	0.56
1.9E-009	-0.25	0.685
0.000000002	-0.25	0.6225
0.000000002	-0.25	0.4975
2.05E-009	-0.1875	0.56
2.1E-009	-0.1875	0.685
2.15E-009	-0.1875	0.56
2.2E-009	-0.25	0.7475
2.25E-009	-0.25	0.6225
2.3E-009	-0.25	0.6225
2.35E-009	-0.3125	0.685
2.4E-009	-0.3125	0.6225
2.45E-009	-0.1875	0.685
2.5E-009	-0.1875	0.685
2.55E-009	-0.25	0.685
2.6E-009	-0.25	0.7475
2.65E-009	-0.1875	0.8725
2.7E-009	-0.25	0.6225
2.75E-009	-0.25	0.6225
2.8E-009	-0.1875	0.7475
2.85E-009	-0.25	0.685
2.9E-009	-0.0625	0.81
0.000000003	-0.1875	0.685
0.000000003	-0.1875	0.7475
3.05E-009	-0.25	0.7475
3.1E-009	-0.1875	0.7475
3.15E-009	-0.1875	0.6225
3.2E-009	-0.25	0.81
3.25E-009	-0.125	0.6225
3.3E-009	-0.25	0.685
3.35E-009	-0.25	0.7475
3.4E-009	-0.1875	0.7475
3.45E-009	-0.125	0.81
3.5E-009	-0.25	0.7475
3.55E-009	-0.25	0.81
3.6E-009	-0.0625	0.685
3.65E-009	-0.125	0.7475
3.7E-009	-0.1875	0.81
3.75E-009	-0.125	0.7475
3.8E-009	-0.125	0.7475
3.85E-009	-0.0625	0.7475
3.9E-009	-0.0625	0.8725
0.000000004	-0.0625	0.81
0.000000004	-0.125	0.8725
4.05E-009	-0.125	0.81
4.1E-009	-0.125	0.7475
4.15E-009	-0.0625	0.81
4.2E-009	-0.125	0.8725
4.25E-009	-0.125	0.7475
4.3E-009	-0.125	0.8725
4.35E-009	-0.125	0.81
4.4E-009	-0.125	0.81
4.45E-009	-0.1875	0.81
4.5E-009	-0.0625	0.81
4.55E-009	-0.0625	0.81
4.6E-009	-0.125	0.81
4.65E-009	-0.1875	0.8725
4.7E-009	-0.25	0.9975
4.75E-009	-0.125	0.935
4.8E-009	-0.125	0.935
4.85E-009	-0.0625	0.935
4.9E-009	-0.125	0.9975
0.000000005	-0.0625	0.935
0.000000005	0	0.935
5.05E-009	-0.0625	1.06
5.1E-009	-0.125	0.7475
5.15E-009	-0.0625	0.8725
5.2E-009	-0.125	0.935
5.25E-009	-0.125	1.06
5.3E-009	-0.0625	0.9975
5.35E-009	-0.0625	0.8725
5.4E-009	-0.125	0.935
5.45E-009	-0.0625	0.8725
5.5E-009	-0.0625	0.9975
5.55E-009	0	0.935
5.6E-009	0	0.9975
5.65E-009	0	0.9975
5.7E-009	0	0.9975
5.75E-009	0	0.935
5.8E-009	0	0.9975
5.85E-009	-0.0625	0.8725
5.9E-009	-0.0625	0.8725
0.000000006	-0.0625	0.9975
0.000000006	0	0.9975
6.05E-009	-0.0625	0.9975
6.1E-009	0	1.06
6.15E-009	-0.0625	1.06
6.2E-009	0	0.9975
6.25E-009	0.0625	0.9975
6.3E-009	-0.0625	1.06
6.35E-009	0	0.9975
6.4E-009	0	1.123
6.45E-009	-0.0625	1.06
6.5E-009	0	1.123
6.55E-009	0	1.06
6.6E-009	0.0625	1.06
6.65E-009	0.0625	0.935
6.7E-009	0	1.06
6.75E-009	0.0625	0.9975
6.8E-009	0	1.06
6.85E-009	0	0.935
6.9E-009	0.0625	1.06
0.000000007	0	0.9975
0.000000007	0.0625	1.06
7.05E-009	0	1.06
7.1E-009	0	1.06
7.15E-009	0	1.06
7.2E-009	0.0625	1.06
7.25E-009	0	1.06
7.3E-009	0.0625	1.123
7.35E-009	0	1.123
7.4E-009	0	1.06
7.45E-009	0.0625	1.123
7.5E-009	0.0625	1.06
7.55E-009	0	1.06
7.6E-009	0.0625	1.123
7.65E-009	0	1.123
7.7E-009	0	1.123
7.75E-009	0.0625	1.185
7.8E-009	0	1.06
7.85E-009	0.0625	1.185
7.9E-009	0.0625	1.06
0.000000008	0	1.185
0.000000008	0.0625	1.123
8.05E-009	0	1.123
8.1E-009	0	1.06
8.15E-009	0	1.123
8.2E-009	0	1.123
8.25E-009	0	1.123
8.3E-009	0.0625	1.123
8.35E-009	0.0625	1.185
8.4E-009	0	1.185
8.45E-009	0.0625	1.185
8.5E-009	0.125	1.123
8.55E-009	0.0625	1.185
8.6E-009	0.0625	1.185
8.65E-009	0	1.185
8.7E-009	0.0625	1.185
8.75E-009	0.0625	1.248
8.8E-009	0	1.185
8.85E-009	0.0625	1.185
8.9E-009	0.0625	1.123
0.000000009	0.125	1.185
0.000000009	0	1.185
9.05E-009	0	1.185
9.1E-009	0.0625	1.185
9.15E-009	0.0625	1.185
9.2E-009	0	1.123
9.25E-009	0.0625	1.248
9.3E-009	0.0625	1.185
9.35E-009	0.0625	1.248
9.4E-009	0	1.185
9.45E-009	0.0625	1.248
9.5E-009	0	1.185
9.55E-009	0.0625	1.31
9.6E-009	0	1.185
9.65E-009	0.0625	1.185
9.7E-009	0	1.185
9.75E-009	0.1875	1.248
9.8E-009	0.0625	1.248
9.85E-009	0	1.248
9.9E-009	0	1.248
0.00000001	0	1.248
0.00000001	0	1.185
1.005E-008	0	1.31
1.01E-008	0	1.248
1.015E-008	0	1.248
1.02E-008	0.0625	1.248
1.025E-008	0.0625	1.248
1.03E-008	0	1.185
1.035E-008	0	1.248
1.04E-008	0.0625	1.248
1.045E-008	0	1.31
1.05E-008	0	1.248
1.055E-008	0.0625	1.248
1.06E-008	0	1.31
1.065E-008	0	1.31
1.07E-008	0	1.248
1.075E-008	0.0625	1.248
1.08E-008	0.0625	1.31
1.085E-008	0	1.248
1.09E-008	0	1.248
0.000000011	0.0625	1.31
0.000000011	0	1.248
1.105E-008	0.0625	1.31
1.11E-008	0.0625	1.31
1.115E-008	0	1.31
1.12E-008	0.0625	1.373
1.125E-008	0	1.435
1.13E-008	0	1.373
1.135E-008	0.0625	1.31
1.14E-008	0.0625	1.31
1.145E-008	0.0625	1.248
1.15E-008	0.0625	1.373
1.155E-008	0.0625	1.373
1.16E-008	0.0625	1.31
1.165E-008	0.0625	1.435
1.17E-008	0	1.31
1.175E-008	0	1.373
1.18E-008	0	1.31
1.185E-008	0.125	1.31
1.19E-008	0	1.31
0.000000012	0.0625	1.31
0.000000012	0.0625	1.248
1.205E-008	0.0625	1.31
1.21E-008	-0.0625	1.373
1.215E-008	0	1.31
1.22E-008	0	1.435
1.225E-008	0	1.31
1.23E-008	0.0625	1.31
1.235E-008	0.0625	1.373
1.24E-008	0.0625	1.31
1.245E-008	0.0625	1.373
1.25E-008	0	1.31
1.255E-008	0	1.373
1.26E-008	0	1.498
1.265E-008	0.0625	1.56
1.27E-008	0.0625	1.435
1.275E-008	0.0625	1.373
1.28E-008	0	1.435
1.285E-008	0.0625	1.435
1.29E-008	0	1.56
0.000000013	0	1.373
0.000000013	0	1.498
1.305E-008	0.0625	1.435
1.31E-008	0.0625	1.435
1.315E-008	0	1.435
1.32E-008	-0.0625	1.435
1.325E-008	0	1.435
1.33E-008	0.0625	1.498
1.335E-008	0.0625	1.435
1.34E-008	0.0625	1.435
1.345E-008	0.0625	1.498
1.35E-008	0.0625	1.56
1.355E-008	0	1.435
1.36E-008	0.0625	1.56
1.365E-008	0	1.498
1.37E-008	0.0625	1.435
1.375E-008	0.0625	1.56
1.38E-008	0	1.498
1.385E-008	0	1.435
1.39E-008	-0.0625	1.56
0.000000014	0.0625	1.623
0.000000014	0.0625	1.498
1.405E-008	0.0625	1.498
1.41E-008	0.0625	1.56
1.415E-008	0	1.56
1.42E-008	-0.0625	1.623
1.425E-008	0	1.56
1.43E-008	0	1.56
1.435E-008	0	1.435
1.44E-008	0	1.56
1.445E-008	0	1.56
1.45E-008	0	1.56
1.455E-008	0.0625	1.56
1.46E-008	0.0625	1.56
1.465E-008	0	1.623
1.47E-008	0	1.56
1.475E-008	0.0625	1.623
1.48E-008	0.0625	1.56
1.485E-008	0	1.623
1.49E-008	0.0625	1.623
0.000000015	0	1.56
0.000000015	-0.0625	1.56
1.505E-008	-0.0625	1.56
1.51E-008	-0.0625	1.623
1.515E-008	0	1.623
1.52E-008	-0.0625	1.623
1.525E-008	0.0625	1.56
1.53E-008	0	1.623
1.535E-008	-0.0625	1.56
1.54E-008	0.0625	1.685
1.545E-008	0.0625	1.623
1.55E-008	0.0625	1.748
1.555E-008	0.0625	1.623
1.56E-008	-0.0625	1.623
1.565E-008	0.0625	1.56
1.57E-008	0	1.623
1.575E-008	-0.0625	1.623
1.58E-008	0	1.685
1.585E-008	0.0625	1.56
1.59E-008	0.0625	1.56
0.000000016	-0.0625	1.748
0.000000016	-0.0625	1.685
1.605E-008	0.0625	1.685
1.61E-008	0.0625	1.748
1.615E-008	0	1.748
1.62E-008	0.0625	1.748
1.625E-008	0	1.748
1.63E-008	0.0625	1.685
1.635E-008	-0.0625	1.623
1.64E-008	0	1.685
1.645E-008	0	1.685
1.65E-008	0.0625	1.748
1.655E-008	-0.0625	1.748
1.66E-008	0	1.748
1.665E-008	0	1.685
1.67E-008	-0.0625	1.685
1.675E-008	-0.125	1.685
1.68E-008	0	1.748
1.685E-008	0	1.685
1.69E-008	0	1.81
0.000000017	0	1.685
0.000000017	-0.0625	1.748
1.705E-008	0.0625	1.748
1.71E-008	-0.0625	1.748
1.715E-008	0.0625	1.748
1.72E-008	0.0625	1.873
1.725E-008	-0.0625	1.748
1.73E-008	0	1.873
1.735E-008	0	1.873
1.74E-008	0	1.748
1.745E-008	0	1.81
1.75E-008	-0.125	1.685
1.755E-008	0	1.748
1.76E-008	-0.0625	1.81
1.765E-008	0	1.81
1.77E-008	0	1.81
1.775E-008	-0.0625	1.685
1.78E-008	-0.125	1.81
1.785E-008	0	1.935
1.79E-008	-0.0625	1.81
0.000000018	0.0625	1.873
0.000000018	-0.0625	1.81
1.805E-008	0	1.748
1.81E-008	0	1.748
1.815E-008	-0.0625	1.81
1.82E-008	0	1.873
1.825E-008	0	1.873
1.83E-008	-0.0625	1.873
1.835E-008	-0.125	1.748
1.84E-008	-0.0625	1.873
1.845E-008	-0.0625	1.873
1.85E-008	-0.0625	1.873
1.855E-008	0.0625	1.81
1.86E-008	-0.0625	1.873
1.865E-008	-0.0625	1.935
1.87E-008	-0.125	1.873
1.875E-008	-0.125	1.81
1.88E-008	0	1.935
1.885E-008	0	1.873
1.89E-008	-0.125	1.81
0.000000019	-0.0625	1.935
0.000000019	0	1.81
1.905E-008	-0.0625	1.873
1.91E-008	-0.0625	1.873
1.915E-008	-0.125	1.873
1.92E-008	-0.0625	1.873
1.925E-008	-0.125	1.873
1.93E-008	-0.0625	1.935
1.935E-008	-0.0625	1.873
1.94E-008	-0.125	1.935
1.945E-008	-0.0625	1.935
1.95E-008	-0.125	1.873
1.955E-008	-0.0625	1.935
1.96E-008	-0.125	1.873
1.965E-008	-0.125	1.935
1.97E-008	-0.125	1.873
1.975E-008	-0.125	1.935
1.98E-008	-0.0625	1.873
1.985E-008	-0.1875	1.873
1.99E-008	-0.0625	1.935
0.00000002	-0.125	1.935
0.00000002	-0.1875	1.935
2.005E-008	0	1.935
2.01E-008	-0.0625	1.873
2.015E-008	0	1.935
2.02E-008	-0.1875	1.935
2.025E-008	-0.125	1.998
2.03E-008	-0.125	1.998
2.035E-008	-0.0625	1.873
2.04E-008	-0.0625	1.935
2.045E-008	-0.0625	1.873
2.05E-008	-0.125	1.873
2.055E-008	-0.125	1.873
2.06E-008	-0.25	1.998
2.065E-008	-0.1875	1.935
2.07E-008	-0.1875	1.998
2.075E-008	-0.1875	1.998
2.08E-008	-0.125	1.873
2.085E-008	-0.1875	1.998
2.09E-008	-0.125	1.935
0.000000021	-0.25	1.998
0.000000021	-0.1875	1.998
2.105E-008	-0.125	2.06
2.11E-008	-0.125	1.873
2.115E-008	-0.125	1.998
2.12E-008	-0.1875	2.06
2.125E-008	-0.125	1.873
2.13E-008	-0.1875	2.06
2.135E-008	-0.1875	2.06
2.14E-008	-0.125	1.998
2.145E-008	-0.25	1.935
2.15E-008	-0.1875	1.998
2.155E-008	-0.1875	1.998
2.16E-008	-0.1875	1.998
2.165E-008	-0.1875	2.06
2.17E-008	-0.0625	2.06
2.175E-008	-0.1875	1.998
2.18E-008	-0.125	2.06
