x-axis-Sec	ch1	ch2
-0.00000114	2.02	0.6675
-0.00000113	2.02	0.6675
-0.00000112	2.083	0.605
-0.00000111	2.02	0.6675
-0.0000011	2.083	0.6675
-0.00000109	2.02	0.6675
-0.00000108	2.02	0.6675
-0.00000107	2.02	0.73
-0.00000106	2.02	0.6675
-0.00000105	2.02	0.6675
-0.00000104	2.083	0.73
-0.00000103	2.02	0.73
-0.00000102	2.083	0.6675
-0.00000101	2.02	0.6675
-0.000001	2.02	0.6675
-0.00000099	2.02	0.7925
-0.00000098	2.02	0.6675
-0.00000097	2.02	0.73
-0.00000096	2.083	0.73
-0.00000095	2.02	0.7925
-0.00000094	2.083	0.73
-0.00000093	2.02	0.73
-0.00000092	2.02	0.73
-0.00000091	2.02	0.7925
-0.0000009	2.083	0.73
-0.00000089	2.02	0.73
-0.00000088	2.02	0.7925
-0.00000087	2.02	0.7925
-0.00000086	2.02	0.7925
-0.00000085	2.02	0.7925
-0.00000084	2.02	0.855
-0.00000083	2.02	0.7925
-0.00000082	2.02	0.7925
-0.00000081	2.02	0.7925
-0.0000008	2.02	0.855
-0.00000079	2.02	0.855
-0.00000078	1.958	0.855
-0.00000077	2.02	0.9175
-0.00000076	2.02	0.855
-0.00000075	2.02	0.855
-0.00000074	1.958	0.9175
-0.00000073	1.958	0.9175
-0.00000072	1.958	0.9175
-0.00000071	1.895	0.9175
-0.0000007	1.958	0.9175
-0.00000069	1.958	0.98
-0.00000068	1.958	0.9175
-0.00000067	2.02	0.98
-0.00000066	1.958	0.98
-0.00000065	2.02	0.98
-0.00000064	1.958	0.98
-0.00000063	1.895	0.98
-0.00000062	2.02	1.105
-0.00000061	1.958	1.043
-0.0000006	1.958	1.105
-0.00000059	1.895	1.105
-0.00000058	1.958	1.105
-0.00000057	1.958	1.043
-0.00000056	1.958	1.168
-0.00000055	1.895	1.168
-0.00000054	1.958	1.168
-0.00000053	1.958	1.168
-0.00000052	1.958	1.23
-0.00000051	1.895	1.23
-0.0000005	1.833	1.293
-0.00000049	1.895	1.23
-0.00000048	1.958	1.293
-0.00000047	1.958	1.355
-0.00000046	1.895	1.355
-0.00000045	1.895	1.355
-0.00000044	1.895	1.355
-0.00000043	1.895	1.418
-0.00000042	1.895	1.48
-0.00000041	1.958	1.418
-0.0000004	1.895	1.48
-0.00000039	1.895	1.48
-0.00000038	1.895	1.543
-0.00000037	1.895	1.48
-0.00000036	1.895	1.605
-0.00000035	1.895	1.605
-0.00000034	1.895	1.668
-0.00000033	1.833	1.605
-0.00000032	1.895	1.73
-0.00000031	1.958	1.73
-0.0000003	1.833	1.793
-0.00000029	1.895	1.855
-0.00000028	1.895	1.855
-0.00000027	1.833	1.855
-0.00000026	1.895	1.918
-0.00000025	1.895	1.918
-0.00000024	1.895	1.98
-0.00000023	1.895	2.043
-0.00000022	1.833	1.98
-0.00000021	1.895	2.043
-0.0000002	1.833	2.105
-0.00000019	1.895	2.043
-0.00000018	1.833	2.168
-0.00000017	1.895	2.23
-0.00000016	1.833	2.293
-0.00000015	1.833	2.23
-0.00000014	1.833	2.355
-0.00000013	1.833	2.355
-0.00000012	1.833	2.418
-0.00000011	1.895	2.418
-0.0000001	1.895	2.48
-0.00000009	1.833	2.605
-0.00000008	1.833	2.543
-0.00000007	1.833	2.543
-0.00000006	1.77	2.605
-0.00000005	1.833	2.668
-0.00000004	1.833	2.668
-0.00000003	1.895	2.793
-0.00000002	1.833	2.73
-0.00000001	1.77	2.793
-6.08804931E-022	1.833	2.918
0.00000001	1.833	2.98
0.00000002	1.833	2.918
0.00000003	1.833	3.043
0.00000004	1.833	3.043
0.00000005	1.833	2.98
0.00000006	1.833	3.105
0.00000007	1.895	3.105
0.00000008	1.77	3.23
0.00000009	1.77	3.23
0.0000001	1.833	3.23
0.00000011	1.833	3.355
0.00000012	1.77	3.293
0.00000013	1.77	3.418
0.00000014	1.77	3.293
0.00000015	1.77	3.418
0.00000016	1.77	3.418
0.00000017	1.77	3.48
0.00000018	1.77	3.48
0.00000019	1.77	3.605
0.0000002	1.77	3.543
0.00000021	1.77	3.543
0.00000022	1.77	3.605
0.00000023	1.77	3.668
0.00000024	1.77	3.668
0.00000025	1.77	3.668
0.00000026	1.77	3.668
0.00000027	1.77	3.793
0.00000028	1.77	3.668
0.00000029	1.77	3.793
0.0000003	1.77	3.668
0.00000031	1.77	3.793
0.00000032	1.77	3.73
0.00000033	1.77	3.793
0.00000034	1.77	3.73
0.00000035	1.77	3.855
0.00000036	1.77	3.793
0.00000037	1.77	3.855
0.00000038	1.77	3.793
0.00000039	1.77	3.918
0.0000004	1.77	3.855
0.00000041	1.77	3.855
0.00000042	1.77	3.855
0.00000043	1.77	3.98
0.00000044	1.77	3.918
0.00000045	1.77	3.98
0.00000046	1.77	3.918
0.00000047	1.708	3.918
0.00000048	1.77	3.855
0.00000049	1.77	3.98
0.0000005	1.708	3.918
0.00000051	1.77	3.98
0.00000052	1.77	3.918
0.00000053	1.77	3.98
0.00000054	1.77	3.98
0.00000055	1.708	4.043
0.00000056	1.708	3.98
0.00000057	1.708	4.043
0.00000058	1.645	3.98
0.00000059	1.645	4.105
0.0000006	1.77	4.043
0.00000061	1.708	4.043
0.00000062	1.708	3.98
0.00000063	1.708	4.043
0.00000064	1.708	3.98
0.00000065	1.708	4.105
0.00000066	1.77	3.98
0.00000067	1.708	4.105
0.00000068	1.645	4.043
0.00000069	1.708	4.105
0.0000007	1.708	4.043
0.00000071	1.645	4.168
0.00000072	1.708	4.105
0.00000073	1.708	4.105
0.00000074	1.708	4.105
0.00000075	1.645	4.168
0.00000076	1.645	4.105
0.00000077	1.645	4.168
0.00000078	1.645	4.105
0.00000079	1.645	4.168
0.0000008	1.645	4.105
0.00000081	1.708	4.168
0.00000082	1.645	4.105
0.00000083	1.645	4.168
0.00000084	1.645	4.105
0.00000085	1.645	4.168
0.00000086	1.645	4.105
0.00000087	1.645	4.168
0.00000088	1.645	4.168
0.00000089	1.645	4.23
0.0000009	1.645	4.23
0.00000091	1.645	4.23
0.00000092	1.583	4.105
0.00000093	1.645	4.23
0.00000094	1.645	4.168
0.00000095	1.583	4.23
0.00000096	1.583	4.168
0.00000097	1.645	4.23
0.00000098	1.583	4.23
0.00000099	1.583	4.23
0.000001	1.645	4.168
0.00000101	1.583	4.23
0.00000102	1.645	4.23
0.00000103	1.645	4.293
0.00000104	1.645	4.168
0.00000105	1.583	4.293
0.00000106	1.583	4.23
0.00000107	1.583	4.293
0.00000108	1.583	4.293
0.00000109	1.645	4.293
0.0000011	1.583	4.23
0.00000111	1.645	4.355
0.00000112	1.583	4.293
0.00000113	1.645	4.293
0.00000114	1.583	4.293
0.00000115	1.583	4.355
0.00000116	1.645	4.293
0.00000117	1.645	4.293
0.00000118	1.583	4.293
0.00000119	1.583	4.293
0.0000012	1.52	4.293
0.00000121	1.583	4.355
0.00000122	1.583	4.293
0.00000123	1.583	4.355
0.00000124	1.583	4.293
0.00000125	1.583	4.418
0.00000126	1.583	4.293
0.00000127	1.583	4.293
0.00000128	1.52	4.293
0.00000129	1.583	4.355
0.0000013	1.583	4.293
0.00000131	1.583	4.418
0.00000132	1.458	4.355
0.00000133	1.52	4.355
0.00000134	1.52	4.293
0.00000135	1.583	4.418
0.00000136	1.52	4.293
0.00000137	1.583	4.355
0.00000138	1.52	4.355
0.00000139	1.52	4.418
0.0000014	1.52	4.355
0.00000141	1.52	4.418
0.00000142	1.52	4.418
0.00000143	1.583	4.355
0.00000144	1.458	4.355
0.00000145	1.52	4.48
0.00000146	1.52	4.418
0.00000147	1.583	4.418
0.00000148	1.52	4.355
0.00000149	1.583	4.48
0.0000015	1.458	4.355
0.00000151	1.52	4.418
0.00000152	1.458	4.418
0.00000153	1.52	4.48
0.00000154	1.458	4.418
0.00000155	1.52	4.48
0.00000156	1.458	4.418
0.00000157	1.52	4.418
0.00000158	1.458	4.418
0.00000159	1.52	4.418
0.0000016	1.458	4.418
0.00000161	1.52	4.48
0.00000162	1.458	4.418
0.00000163	1.52	4.418
0.00000164	1.458	4.418
0.00000165	1.52	4.48
0.00000166	1.458	4.48
0.00000167	1.52	4.418
0.00000168	1.458	4.48
0.00000169	1.52	4.48
0.0000017	1.458	4.48
0.00000171	1.52	4.48
0.00000172	1.458	4.48
0.00000173	1.395	4.48
0.00000174	1.458	4.48
0.00000175	1.52	4.48
0.00000176	1.458	4.543
0.00000177	1.52	4.48
0.00000178	1.395	4.48
0.00000179	1.52	4.48
0.0000018	1.458	4.48
0.00000181	1.395	4.543
0.00000182	1.458	4.543
0.00000183	1.395	4.543
0.00000184	1.458	4.48
0.00000185	1.52	4.48
0.00000186	1.395	4.543
0.00000187	1.52	4.543
0.00000188	1.458	4.48
0.00000189	1.52	4.48
0.0000019	1.458	4.543
0.00000191	1.52	4.543
0.00000192	1.395	4.48
0.00000193	1.395	4.543
0.00000194	1.458	4.543
0.00000195	1.52	4.543
0.00000196	1.458	4.543
0.00000197	1.395	4.543
0.00000198	1.395	4.543
0.00000199	1.52	4.543
0.000002	1.395	4.543
0.00000201	1.395	4.543
0.00000202	1.458	4.543
0.00000203	1.395	4.543
0.00000204	1.395	4.543
0.00000205	1.52	4.543
0.00000206	1.395	4.543
0.00000207	1.395	4.543
0.00000208	1.395	4.543
0.00000209	1.395	4.543
0.0000021	1.333	4.605
0.00000211	1.395	4.543
0.00000212	1.333	4.605
0.00000213	1.395	4.543
0.00000214	1.333	4.543
0.00000215	1.395	4.668
0.00000216	1.333	4.605
0.00000217	1.395	4.543
0.00000218	1.333	4.543
0.00000219	1.395	4.543
0.0000022	1.333	4.605
0.00000221	1.395	4.668
0.00000222	1.333	4.605
0.00000223	1.395	4.668
0.00000224	1.333	4.543
0.00000225	1.395	4.668
0.00000226	1.333	4.605
0.00000227	1.395	4.668
0.00000228	1.333	4.605
0.00000229	1.395	4.543
0.0000023	1.395	4.605
0.00000231	1.395	4.668
0.00000232	1.333	4.605
0.00000233	1.395	4.668
0.00000234	1.333	4.605
0.00000235	1.395	4.668
0.00000236	1.333	4.605
0.00000237	1.395	4.73
0.00000238	1.333	4.605
0.00000239	1.395	4.543
0.0000024	1.333	4.605
0.00000241	1.395	4.668
0.00000242	1.333	4.605
0.00000243	1.395	4.668
0.00000244	1.333	4.605
0.00000245	1.395	4.73
0.00000246	1.333	4.668
0.00000247	1.395	4.668
0.00000248	1.333	4.668
0.00000249	1.395	4.73
0.0000025	1.333	4.605
0.00000251	1.395	4.73
0.00000252	1.333	4.605
0.00000253	1.395	4.73
0.00000254	1.27	4.668
0.00000255	1.395	4.73
0.00000256	1.333	4.668
0.00000257	1.27	4.73
0.00000258	1.333	4.73
0.00000259	1.27	4.793
0.0000026	1.27	4.73
0.00000261	1.27	4.73
0.00000262	1.27	4.668
0.00000263	1.27	4.73
0.00000264	1.27	4.668
0.00000265	1.27	4.73
0.00000266	1.27	4.668
0.00000267	1.27	4.668
0.00000268	1.27	4.668
0.00000269	1.27	4.73
0.0000027	1.27	4.668
0.00000271	1.395	4.73
0.00000272	1.27	4.668
0.00000273	1.27	4.73
0.00000274	1.27	4.73
0.00000275	1.27	4.73
0.00000276	1.27	4.668
0.00000277	1.27	4.73
0.00000278	1.208	4.73
0.00000279	1.27	4.793
0.0000028	1.27	4.73
0.00000281	1.27	4.793
0.00000282	1.208	4.73
0.00000283	1.208	4.73
0.00000284	1.27	4.668
0.00000285	1.27	4.73
0.00000286	1.27	4.73
0.00000287	1.27	4.73
0.00000288	1.145	4.668
0.00000289	1.27	4.73
0.0000029	1.27	4.793
0.00000291	1.208	4.73
0.00000292	1.27	4.73
0.00000293	1.27	4.73
0.00000294	1.208	4.73
0.00000295	1.27	4.73
0.00000296	1.27	4.793
0.00000297	1.208	4.793
0.00000298	1.208	4.73
0.00000299	1.27	4.793
0.000003	1.208	4.73
0.00000301	1.208	4.793
0.00000302	1.208	4.73
0.00000303	1.208	4.793
0.00000304	1.208	4.73
0.00000305	1.208	4.73
0.00000306	1.208	4.73
0.00000307	1.208	4.793
0.00000308	1.27	4.73
0.00000309	1.208	4.855
0.0000031	1.145	4.793
0.00000311	1.208	4.793
0.00000312	1.145	4.793
0.00000313	1.208	4.793
0.00000314	1.208	4.73
0.00000315	1.208	4.793
0.00000316	1.145	4.73
0.00000317	1.208	4.793
0.00000318	1.145	4.73
0.00000319	1.208	4.793
0.0000032	1.208	4.73
0.00000321	1.208	4.793
0.00000322	1.145	4.793
0.00000323	1.208	4.793
0.00000324	1.145	4.793
0.00000325	1.208	4.793
0.00000326	1.145	4.73
0.00000327	1.208	4.793
0.00000328	1.145	4.793
0.00000329	1.208	4.793
0.0000033	1.145	4.793
0.00000331	1.208	4.793
0.00000332	1.145	4.793
0.00000333	1.208	4.855
0.00000334	1.145	4.793
0.00000335	1.145	4.793
0.00000336	1.083	4.793
0.00000337	1.208	4.793
0.00000338	1.145	4.855
0.00000339	1.208	4.793
0.0000034	1.083	4.793
0.00000341	1.145	4.793
0.00000342	1.145	4.855
0.00000343	1.145	4.855
0.00000344	1.145	4.793
0.00000345	1.208	4.793
0.00000346	1.145	4.793
0.00000347	1.145	4.793
0.00000348	1.083	4.793
0.00000349	1.145	4.855
0.0000035	1.145	4.793
0.00000351	1.145	4.793
0.00000352	1.02	4.793
0.00000353	1.145	4.855
0.00000354	1.083	4.855
0.00000355	1.145	4.793
0.00000356	1.083	4.793
0.00000357	1.145	4.793
0.00000358	1.083	4.855
0.00000359	1.145	4.793
0.0000036	1.083	4.855
0.00000361	1.145	4.855
0.00000362	1.083	4.855
0.00000363	1.083	4.855
0.00000364	1.02	4.73
0.00000365	1.145	4.793
0.00000366	1.02	4.855
0.00000367	1.083	4.793
0.00000368	1.02	4.855
0.00000369	1.145	4.793
0.0000037	1.02	4.793
0.00000371	1.145	4.855
0.00000372	1.02	4.855
0.00000373	1.145	4.793
0.00000374	1.083	4.793
0.00000375	1.083	4.855
0.00000376	1.02	4.793
0.00000377	1.083	4.855
0.00000378	1.02	4.793
0.00000379	1.145	4.855
0.0000038	1.02	4.855
0.00000381	1.083	4.855
0.00000382	1.02	4.855
0.00000383	1.083	4.855
0.00000384	1.02	4.793
0.00000385	1.083	4.855
0.00000386	1.02	4.855
0.00000387	1.083	4.855
0.00000388	0.9575	4.855
0.00000389	1.083	4.855
0.0000039	1.02	4.793
0.00000391	1.083	4.855
0.00000392	1.02	4.855
0.00000393	1.083	4.855
0.00000394	1.02	4.918
0.00000395	1.083	4.855
0.00000396	0.9575	4.855
0.00000397	0.9575	4.855
0.00000398	1.02	4.855
0.00000399	1.083	4.855
0.000004	0.9575	4.855
0.00000401	1.02	4.855
0.00000402	0.9575	4.918
0.00000403	0.9575	4.855
0.00000404	0.9575	4.855
0.00000405	1.02	4.855
0.00000406	1.02	4.918
0.00000407	0.9575	4.855
0.00000408	1.02	4.855
0.00000409	1.083	4.855
0.0000041	0.9575	4.855
0.00000411	1.02	4.98
0.00000412	0.9575	4.918
0.00000413	0.9575	4.855
0.00000414	1.02	4.855
0.00000415	1.02	4.98
0.00000416	0.9575	4.855
0.00000417	0.9575	4.855
0.00000418	0.9575	4.855
0.00000419	1.02	4.98
0.0000042	0.9575	4.855
0.00000421	0.9575	4.855
0.00000422	0.9575	4.918
0.00000423	1.02	4.855
0.00000424	0.9575	4.855
0.00000425	0.9575	4.98
0.00000426	0.9575	4.855
0.00000427	1.02	4.98
0.00000428	0.9575	4.918
0.00000429	0.9575	4.855
0.0000043	0.9575	4.918
0.00000431	1.02	4.98
0.00000432	0.9575	4.855
0.00000433	0.9575	4.98
0.00000434	0.9575	4.918
0.00000435	1.02	4.98
0.00000436	0.9575	4.918
0.00000437	0.9575	4.98
0.00000438	0.9575	4.918
0.00000439	1.02	4.855
0.0000044	0.9575	4.918
0.00000441	0.895	4.98
0.00000442	0.9575	4.855
0.00000443	0.895	4.855
0.00000444	0.8325	4.855
0.00000445	0.9575	4.98
0.00000446	0.9575	4.918
0.00000447	1.02	4.855
0.00000448	0.895	4.918
0.00000449	0.895	4.855
0.0000045	0.895	4.855
0.00000451	0.895	4.855
0.00000452	0.895	4.918
0.00000453	0.895	4.98
0.00000454	0.8325	4.918
0.00000455	0.895	4.98
0.00000456	0.8325	4.918
0.00000457	0.895	4.855
0.00000458	0.895	4.855
0.00000459	0.895	4.98
0.0000046	0.9575	4.918
0.00000461	0.895	4.855
0.00000462	0.8325	4.918
0.00000463	0.895	4.98
0.00000464	0.8325	4.918
0.00000465	0.895	4.98
0.00000466	0.8325	4.918
0.00000467	0.895	4.98
0.00000468	0.77	4.918
0.00000469	0.895	4.98
0.0000047	0.8325	4.918
0.00000471	0.895	4.98
0.00000472	0.8325	4.918
0.00000473	0.895	4.855
0.00000474	0.77	4.918
0.00000475	0.895	4.98
0.00000476	0.8325	4.918
0.00000477	0.895	4.98
0.00000478	0.8325	4.918
0.00000479	0.895	4.98
0.0000048	0.8325	4.855
0.00000481	0.895	4.98
0.00000482	0.77	4.855
0.00000483	0.8325	4.98
0.00000484	0.8325	4.918
0.00000485	0.895	4.98
0.00000486	0.8325	4.918
0.00000487	0.8325	4.98
0.00000488	0.77	4.918
0.00000489	0.895	4.855
0.0000049	0.77	4.918
0.00000491	0.895	4.98
0.00000492	0.8325	4.918
0.00000493	0.895	4.98
0.00000494	0.77	4.855
0.00000495	0.8325	4.98
0.00000496	0.77	4.855
0.00000497	0.8325	4.98
0.00000498	0.77	4.918
0.00000499	0.895	4.855
0.000005	0.77	4.918
0.00000501	0.8325	5.043
0.00000502	0.77	4.918
0.00000503	0.8325	4.98
0.00000504	0.77	4.918
0.00000505	0.8325	4.98
0.00000506	0.77	4.98
0.00000507	0.8325	4.855
0.00000508	0.77	4.918
0.00000509	0.8325	4.98
0.0000051	0.77	4.918
0.00000511	0.8325	4.98
0.00000512	0.77	4.918
0.00000513	0.8325	4.98
0.00000514	0.77	4.98
0.00000515	0.77	4.98
0.00000516	0.77	4.918
0.00000517	0.7075	4.855
0.00000518	0.77	4.918
0.00000519	0.8325	4.98
0.0000052	0.77	4.918
0.00000521	0.77	4.98
0.00000522	0.7075	4.855
0.00000523	0.8325	4.98
0.00000524	0.7075	4.918
0.00000525	0.8325	4.98
0.00000526	0.7075	4.918
0.00000527	0.7075	4.98
0.00000528	0.645	4.918
0.00000529	0.8325	4.98
0.0000053	0.77	4.918
0.00000531	0.77	4.98
0.00000532	0.77	4.855
0.00000533	0.8325	4.98
0.00000534	0.7075	4.918
0.00000535	0.7075	4.98
0.00000536	0.77	4.918
0.00000537	0.77	4.98
0.00000538	0.7075	4.918
0.00000539	0.7075	4.98
0.0000054	0.77	4.918
0.00000541	0.77	4.855
0.00000542	0.7075	4.918
0.00000543	0.7075	4.98
0.00000544	0.7075	4.918
0.00000545	0.7075	4.98
0.00000546	0.7075	4.918
0.00000547	0.77	4.98
0.00000548	0.7075	4.98
0.00000549	0.7075	4.98
0.0000055	0.7075	4.918
0.00000551	0.77	4.98
0.00000552	0.7075	4.918
0.00000553	0.7075	4.98
0.00000554	0.7075	4.918
0.00000555	0.7075	4.98
0.00000556	0.7075	4.98
0.00000557	0.7075	4.98
0.00000558	0.7075	4.855
0.00000559	0.77	4.98
0.0000056	0.7075	4.918
0.00000561	0.7075	4.98
0.00000562	0.645	4.918
0.00000563	0.7075	4.98
0.00000564	0.645	4.918
0.00000565	0.7075	4.98
0.00000566	0.645	4.918
0.00000567	0.7075	4.855
0.00000568	0.645	4.918
0.00000569	0.7075	4.98
0.0000057	0.645	4.918
0.00000571	0.7075	4.98
0.00000572	0.645	4.918
0.00000573	0.7075	4.98
0.00000574	0.645	4.918
0.00000575	0.645	4.98
0.00000576	0.645	4.918
0.00000577	0.7075	4.98
0.00000578	0.645	4.98
0.00000579	0.7075	4.98
0.0000058	0.645	4.918
0.00000581	0.7075	4.98
0.00000582	0.645	4.918
0.00000583	0.7075	4.98
0.00000584	0.645	4.918
0.00000585	0.5825	4.98
0.00000586	0.5825	4.918
0.00000587	0.7075	4.98
0.00000588	0.5825	4.918
0.00000589	0.7075	4.98
0.0000059	0.5825	4.918
0.00000591	0.645	4.98
0.00000592	0.5825	4.918
0.00000593	0.5825	4.98
0.00000594	0.5825	4.918
0.00000595	0.7075	4.98
0.00000596	0.645	4.918
0.00000597	0.645	4.98
0.00000598	0.645	4.98
0.00000599	0.5825	4.98
0.000006	0.5825	4.918
0.00000601	0.645	4.98
0.00000602	0.5825	4.98
0.00000603	0.5825	4.98
0.00000604	0.5825	4.918
0.00000605	0.645	4.98
0.00000606	0.5825	4.918
0.00000607	0.5825	4.98
0.00000608	0.5825	4.918
0.00000609	0.5825	4.98
0.0000061	0.5825	4.98
0.00000611	0.5825	4.98
0.00000612	0.645	4.918
0.00000613	0.645	4.98
0.00000614	0.5825	4.918
0.00000615	0.5825	4.98
0.00000616	0.52	4.918
0.00000617	0.645	4.98
0.00000618	0.5825	4.918
0.00000619	0.5825	4.98
0.0000062	0.52	4.918
0.00000621	0.5825	4.98
0.00000622	0.52	4.918
0.00000623	0.5825	4.98
0.00000624	0.52	4.918
0.00000625	0.5825	4.98
0.00000626	0.52	4.918
0.00000627	0.5825	5.043
0.00000628	0.52	4.855
0.00000629	0.645	4.98
0.0000063	0.52	4.918
0.00000631	0.5825	4.98
0.00000632	0.52	4.918
0.00000633	0.5825	4.98
0.00000634	0.52	4.918
0.00000635	0.5825	4.98
0.00000636	0.52	4.918
0.00000637	0.5825	4.98
0.00000638	0.52	4.918
0.00000639	0.5825	4.98
0.0000064	0.52	4.918
0.00000641	0.5825	4.98
0.00000642	0.52	4.918
0.00000643	0.5825	4.98
0.00000644	0.52	4.918
0.00000645	0.5825	4.98
0.00000646	0.52	4.918
0.00000647	0.5825	4.98
0.00000648	0.52	4.98
0.00000649	0.4575	4.98
0.0000065	0.4575	4.918
0.00000651	0.5825	4.98
0.00000652	0.4575	4.918
0.00000653	0.4575	4.98
0.00000654	0.4575	4.918
0.00000655	0.52	4.98
0.00000656	0.4575	4.918
0.00000657	0.4575	4.98
0.00000658	0.4575	4.98
0.00000659	0.4575	4.98
0.0000066	0.4575	4.918
0.00000661	0.4575	4.98
0.00000662	0.4575	4.918
0.00000663	0.52	4.98
0.00000664	0.52	4.918
0.00000665	0.4575	4.98
0.00000666	0.4575	4.918
0.00000667	0.4575	4.98
0.00000668	0.4575	4.918
0.00000669	0.4575	4.98
0.0000067	0.4575	4.918
0.00000671	0.52	4.98
0.00000672	0.4575	4.918
0.00000673	0.4575	4.98
0.00000674	0.4575	4.918
0.00000675	0.4575	4.98
0.00000676	0.4575	4.918
0.00000677	0.4575	4.98
0.00000678	0.52	4.918
0.00000679	0.52	4.98
0.0000068	0.4575	4.918
0.00000681	0.395	4.98
0.00000682	0.395	4.918
0.00000683	0.4575	4.98
0.00000684	0.395	4.918
0.00000685	0.395	4.98
0.00000686	0.395	4.918
0.00000687	0.395	4.98
0.00000688	0.395	4.918
0.00000689	0.395	4.98
0.0000069	0.395	4.918
0.00000691	0.4575	4.98
0.00000692	0.395	4.918
0.00000693	0.395	4.98
0.00000694	0.4575	4.918
0.00000695	0.395	4.98
0.00000696	0.4575	4.855
0.00000697	0.395	4.98
0.00000698	0.395	4.918
0.00000699	0.395	4.98
0.000007	0.395	4.918
0.00000701	0.395	4.98
0.00000702	0.4575	4.918
0.00000703	0.395	4.98
0.00000704	0.395	4.918
0.00000705	0.4575	4.98
0.00000706	0.3325	4.918
0.00000707	0.395	4.98
0.00000708	0.395	4.918
0.00000709	0.395	4.98
0.0000071	0.395	4.98
0.00000711	0.395	4.98
0.00000712	0.3325	4.918
0.00000713	0.395	4.98
0.00000714	0.395	4.918
0.00000715	0.3325	4.855
0.00000716	0.395	4.918
0.00000717	0.3325	4.98
0.00000718	0.395	4.918
0.00000719	0.395	4.98
0.0000072	0.3325	4.918
0.00000721	0.3325	4.98
0.00000722	0.3325	4.918
0.00000723	0.395	4.98
0.00000724	0.3325	4.918
0.00000725	0.3325	4.98
0.00000726	0.3325	4.918
0.00000727	0.3325	4.98
0.00000728	0.395	4.918
0.00000729	0.3325	4.98
0.0000073	0.3325	4.918
0.00000731	0.395	4.98
0.00000732	0.3325	4.918
0.00000733	0.3325	4.98
0.00000734	0.395	4.855
0.00000735	0.3325	5.043
0.00000736	0.3325	4.918
0.00000737	0.3325	4.98
0.00000738	0.3325	4.918
0.00000739	0.27	4.98
0.0000074	0.3325	4.918
0.00000741	0.395	4.98
0.00000742	0.3325	4.918
0.00000743	0.3325	4.98
0.00000744	0.3325	4.918
0.00000745	0.3325	4.98
0.00000746	0.3325	4.918
0.00000747	0.3325	4.98
0.00000748	0.3325	4.918
0.00000749	0.395	4.98
0.0000075	0.27	4.918
0.00000751	0.3325	4.98
0.00000752	0.3325	4.918
0.00000753	0.27	4.98
0.00000754	0.3325	4.918
0.00000755	0.27	4.98
0.00000756	0.27	4.918
0.00000757	0.27	4.98
0.00000758	0.2075	4.918
0.00000759	0.27	4.98
0.0000076	0.27	4.98
0.00000761	0.3325	4.98
0.00000762	0.27	4.918
0.00000763	0.3325	4.98
0.00000764	0.27	4.918
0.00000765	0.27	4.98
0.00000766	0.27	4.918
0.00000767	0.27	4.98
0.00000768	0.27	4.918
0.00000769	0.27	4.98
0.0000077	0.27	4.918
0.00000771	0.2075	4.98
0.00000772	0.27	4.918
0.00000773	0.27	4.98
0.00000774	0.2075	4.98
0.00000775	0.27	4.98
0.00000776	0.3325	4.918
0.00000777	0.2075	5.043
0.00000778	0.2075	4.918
0.00000779	0.2075	4.98
0.0000078	0.145	4.918
0.00000781	0.2075	4.98
0.00000782	0.2075	4.918
0.00000783	0.27	4.98
0.00000784	0.2075	4.918
0.00000785	0.395	4.98
0.00000786	0.2075	4.918
0.00000787	0.2075	4.98
0.00000788	0.2075	4.918
0.00000789	0.2075	4.98
0.0000079	0.2075	4.918
0.00000791	0.2075	4.98
0.00000792	0.2075	4.918
0.00000793	0.2075	4.98
0.00000794	0.2075	4.918
0.00000795	0.27	4.98
0.00000796	0.2075	4.918
0.00000797	0.27	4.855
0.00000798	0.2075	4.918
0.00000799	0.2075	4.98
0.000008	0.2075	4.918
0.00000801	0.2075	4.98
0.00000802	0.145	4.918
0.00000803	0.2075	4.98
0.00000804	0.27	4.918
0.00000805	0.2075	4.98
0.00000806	0.2075	4.918
0.00000807	0.2075	4.98
0.00000808	0.145	4.918
0.00000809	0.2075	4.98
0.0000081	0.145	4.918
0.00000811	0.2075	4.98
0.00000812	0.145	4.918
0.00000813	0.2075	4.98
0.00000814	0.145	4.98
0.00000815	0.2075	4.98
0.00000816	0.145	4.918
0.00000817	0.2075	4.98
0.00000818	0.145	4.918
0.00000819	0.2075	4.98
0.0000082	0.145	4.918
0.00000821	0.2075	4.855
0.00000822	0.145	4.918
0.00000823	0.2075	4.98
0.00000824	0.145	4.918
0.00000825	0.2075	4.98
0.00000826	0.145	4.918
0.00000827	0.2075	4.98
0.00000828	0.145	4.918
0.00000829	0.2075	4.98
0.0000083	0.145	4.918
0.00000831	0.2075	4.98
0.00000832	0.0825	4.918
0.00000833	0.2075	4.98
0.00000834	0.145	4.918
0.00000835	0.2075	4.98
0.00000836	0.145	4.918
0.00000837	0.2075	4.98
0.00000838	0.145	4.918
0.00000839	0.2075	4.98
0.0000084	0.145	4.918
0.00000841	0.2075	4.98
0.00000842	0.0825	4.918
0.00000843	0.0825	4.98
0.00000844	0.0825	4.918
0.00000845	0.2075	4.98
0.00000846	0.0825	4.918
0.00000847	0.145	4.98
0.00000848	0.145	4.918
0.00000849	0.2075	4.98
0.0000085	0.0825	4.98
0.00000851	0.0825	4.98
0.00000852	0.0825	4.918
0.00000853	0.0825	4.98
0.00000854	0.0825	4.918
0.00000855	0.0825	4.98
